date,hour,department,service,is_24_7,operating,demand,simulated_arrivals,patients_served,patients_remaining,maximum_queue,average_wait_minutes,maximum_wait_minutes,capacity,utilization_pct,congestion_status
2026-08-24,12,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.089844627411567,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-24,13,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.0888343165837701,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,14,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.0888343165837701,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,15,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.0888343165837701,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,16,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.0829063359237143,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,17,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,18,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,19,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,20,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,21,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,22,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,23,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0738311599480218,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,0,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0706936569437508,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,1,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0706936569437508,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,2,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0635718114702815,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,3,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0635718114702815,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,4,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0658212137318799,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,5,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.0558331916813145,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,6,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.1634823655983326,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,7,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.1713009970934568,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,8,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.2329918658714986,0,1,0,0,106.0,106.0,12.0,0.0,Low
2026-08-25,9,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.2309092590305942,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-25,10,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.1325924939371732,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,11,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.1326801031849119,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-25,12,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.0874391740127513,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,13,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.0864288631849544,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-25,14,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.0864288631849544,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,15,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.0864288631849544,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,16,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,True,0.0805008825248985,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-25,17,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,18,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,19,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,20,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,21,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,22,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-25,23,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.071425706549206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-26,0,NEURO SURGERY CONSULTATION,Neurosurgical Consultation,False,False,0.1345034869236322,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,1,NEUROSURGERY,Neurosurgical Consultation,False,False,0.4626460727109118,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,2,NEUROSURGERY,Neurosurgical Consultation,False,False,0.4557053610564014,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-19,3,NEUROSURGERY,Neurosurgical Consultation,False,False,0.4557053610564014,2,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-19,4,NEUROSURGERY,Neurosurgical Consultation,False,False,0.3661170899049194,0,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-19,5,NEUROSURGERY,Neurosurgical Consultation,False,False,0.4662532782661156,0,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-19,6,NEUROSURGERY,Neurosurgical Consultation,False,False,0.847745718399453,3,0,7,7,0.0,0.0,0.0,0.0,Closed
2026-08-19,7,NEUROSURGERY,Neurosurgical Consultation,False,False,1.461930906114611,0,0,7,7,0.0,0.0,0.0,0.0,Closed
2026-08-19,8,NEUROSURGERY,Neurosurgical Consultation,False,True,1.832956041757027,3,10,0,0,163.8,395.0,12.0,25.0,Low
2026-08-19,9,NEUROSURGERY,Neurosurgical Consultation,False,True,2.4949596534327205,3,3,0,0,0.0,0.0,12.0,25.0,Low
2026-08-19,10,NEUROSURGERY,Neurosurgical Consultation,False,True,2.1568625436840163,4,4,0,0,0.0,0.0,12.0,33.33333333333333,Low
2026-08-19,11,NEUROSURGERY,Neurosurgical Consultation,False,True,1.2852091521669735,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,12,NEUROSURGERY,Neurosurgical Consultation,False,True,0.6386971724876952,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,13,NEUROSURGERY,Neurosurgical Consultation,False,True,0.3838478177898892,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,14,NEUROSURGERY,Neurosurgical Consultation,False,True,0.2240575982950505,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,15,NEUROSURGERY,Neurosurgical Consultation,False,True,0.1650691563833999,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,16,NEUROSURGERY,Neurosurgical Consultation,False,True,0.1580523038641801,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,17,NEUROSURGERY,Neurosurgical Consultation,False,False,0.0867153243111125,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,18,NEUROSURGERY,Neurosurgical Consultation,False,False,0.0867153243111125,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,19,NEUROSURGERY,Neurosurgical Consultation,False,False,0.0867153243111125,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,20,NEUROSURGERY,Neurosurgical Consultation,False,False,0.0867153243111125,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,21,NEUROSURGERY,Neurosurgical Consultation,False,False,0.0867153243111125,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,22,NEUROSURGERY,Neurosurgical Consultation,False,False,0.0867153243111125,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,23,NEUROSURGERY,Neurosurgical Consultation,False,False,0.0867153243111125,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,0,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5583482573456199,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,1,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5400817843946739,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,2,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5552173429934236,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,3,NEUROSURGERY,Neurosurgical Consultation,False,False,0.6470550164065041,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,4,NEUROSURGERY,Neurosurgical Consultation,False,False,0.6493044186681025,2,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-20,5,NEUROSURGERY,Neurosurgical Consultation,False,False,1.1633442318855811,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-20,6,NEUROSURGERY,Neurosurgical Consultation,False,False,1.6188119855284144,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-20,7,NEUROSURGERY,Neurosurgical Consultation,False,False,2.5507857936613374,5,0,8,8,0.0,0.0,0.0,0.0,Closed
2026-08-20,8,NEUROSURGERY,Neurosurgical Consultation,False,True,4.034626395693929,4,12,0,0,81.83333333333333,289.0,12.0,33.33333333333333,Low
2026-08-20,9,NEUROSURGERY,Neurosurgical Consultation,False,True,4.239187782436692,7,7,0,0,0.0,0.0,12.0,58.333333333333336,Low
2026-08-20,10,NEUROSURGERY,Neurosurgical Consultation,False,True,2.9791785909609323,2,2,0,0,0.0,0.0,12.0,16.666666666666664,Low
2026-08-20,11,NEUROSURGERY,Neurosurgical Consultation,False,True,1.877978758505907,2,2,0,0,0.0,0.0,12.0,16.666666666666664,Low
2026-08-20,12,NEUROSURGERY,Neurosurgical Consultation,False,True,1.022862234362386,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-20,13,NEUROSURGERY,Neurosurgical Consultation,False,True,0.5603736982155298,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,14,NEUROSURGERY,Neurosurgical Consultation,False,True,0.3060781832354999,2,2,0,0,0.0,0.0,12.0,16.666666666666664,Low
2026-08-20,15,NEUROSURGERY,Neurosurgical Consultation,False,True,0.264589489809527,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-20,16,NEUROSURGERY,Neurosurgical Consultation,False,True,0.1997713617317609,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,17,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1284343821786933,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,18,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1284343821786933,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,19,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1284343821786933,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,20,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1284343821786933,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,21,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1284343821786933,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,22,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1284343821786933,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,23,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1284343821786933,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-21,0,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5366403191903987,2,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-21,1,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5183738462394528,1,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-21,2,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5335094048382023,1,0,5,5,0.0,0.0,0.0,0.0,Closed
2026-08-21,3,NEUROSURGERY,Neurosurgical Consultation,False,False,0.6253470782512827,0,0,5,5,0.0,0.0,0.0,0.0,Closed
2026-08-21,4,NEUROSURGERY,Neurosurgical Consultation,False,False,0.6275964805128811,0,0,5,5,0.0,0.0,0.0,0.0,Closed
2026-08-21,5,NEUROSURGERY,Neurosurgical Consultation,False,False,1.14163629373036,1,0,6,6,0.0,0.0,0.0,0.0,Closed
2026-08-21,6,NEUROSURGERY,Neurosurgical Consultation,False,False,1.5971040473731937,0,0,6,6,0.0,0.0,0.0,0.0,Closed
2026-08-21,7,NEUROSURGERY,Neurosurgical Consultation,False,False,2.824772071221514,3,0,9,9,0.0,0.0,0.0,0.0,Closed
2026-08-21,8,NEUROSURGERY,Neurosurgical Consultation,False,True,4.422775355284807,2,11,0,0,240.27272727272728,678.0,12.0,16.666666666666664,Low
2026-08-21,9,NEUROSURGERY,Neurosurgical Consultation,False,True,4.115337335458392,4,4,0,0,0.0,0.0,12.0,33.33333333333333,Low
2026-08-21,10,NEUROSURGERY,Neurosurgical Consultation,False,True,2.940213789819484,3,3,0,0,0.0,0.0,12.0,25.0,Low
2026-08-21,11,NEUROSURGERY,Neurosurgical Consultation,False,True,1.860819952413506,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-21,12,NEUROSURGERY,Neurosurgical Consultation,False,True,1.0103256554608753,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,13,NEUROSURGERY,Neurosurgical Consultation,False,True,0.5611759831185629,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-21,14,NEUROSURGERY,Neurosurgical Consultation,False,True,0.3068804681385327,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,15,NEUROSURGERY,Neurosurgical Consultation,False,True,0.2653917747125599,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,16,NEUROSURGERY,Neurosurgical Consultation,False,True,0.2005736466347939,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,17,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1292366670817262,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,18,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1292366670817262,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-21,19,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1292366670817262,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-21,20,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1292366670817262,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-21,21,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1292366670817262,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-21,22,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1292366670817262,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-21,23,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1292366670817262,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,0,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5442855337993786,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-22,1,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5289600192926545,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-22,2,NEUROSURGERY,Neurosurgical Consultation,False,False,0.4660992896739472,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-22,3,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5363317709917628,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-22,4,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5385811732533612,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-22,5,NEUROSURGERY,Neurosurgical Consultation,False,False,1.0340468796247475,5,0,8,8,0.0,0.0,0.0,0.0,Closed
2026-08-22,6,NEUROSURGERY,Neurosurgical Consultation,False,False,1.4200482379829158,2,0,10,10,0.0,0.0,0.0,0.0,Closed
2026-08-22,7,NEUROSURGERY,Neurosurgical Consultation,False,False,2.554602751673132,2,0,12,12,0.0,0.0,0.0,0.0,Closed
2026-08-22,8,NEUROSURGERY,Neurosurgical Consultation,False,True,3.058178676425596,2,12,2,2,235.16666666666663,826.0,12.0,16.666666666666664,Moderate
2026-08-22,9,NEUROSURGERY,Neurosurgical Consultation,False,True,3.534732476014665,5,7,0,0,9.0,38.0,12.0,41.66666666666667,Low
2026-08-22,10,NEUROSURGERY,Neurosurgical Consultation,False,True,2.7803777351046643,2,2,0,0,0.0,0.0,12.0,16.666666666666664,Low
2026-08-22,11,NEUROSURGERY,Neurosurgical Consultation,False,True,1.81839346966222,2,2,0,0,0.0,0.0,12.0,16.666666666666664,Low
2026-08-22,12,NEUROSURGERY,Neurosurgical Consultation,False,True,0.932390587854112,2,2,0,0,0.0,0.0,12.0,16.666666666666664,Low
2026-08-22,13,NEUROSURGERY,Neurosurgical Consultation,False,True,0.6584465925885674,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-22,14,NEUROSURGERY,Neurosurgical Consultation,False,True,0.257886903391799,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,15,NEUROSURGERY,Neurosurgical Consultation,False,True,0.2163982099658255,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,16,NEUROSURGERY,Neurosurgical Consultation,False,True,0.1622488384262284,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,17,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1258325902087505,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,18,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1258325902087505,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,19,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1258325902087505,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,20,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1258325902087505,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,21,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1258325902087505,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,22,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1258325902087505,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,23,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1258325902087505,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-23,0,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5427328766269058,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,1,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5274073621201818,2,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-23,2,NEUROSURGERY,Neurosurgical Consultation,False,False,0.4645466325014745,0,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-23,3,NEUROSURGERY,Neurosurgical Consultation,False,False,0.53477911381929,0,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-23,4,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5370285160808884,2,0,6,6,0.0,0.0,0.0,0.0,Closed
2026-08-23,5,NEUROSURGERY,Neurosurgical Consultation,False,False,1.0324942224522748,2,0,8,8,0.0,0.0,0.0,0.0,Closed
2026-08-23,6,NEUROSURGERY,Neurosurgical Consultation,False,False,1.4184955808104427,1,0,9,9,0.0,0.0,0.0,0.0,Closed
2026-08-23,7,NEUROSURGERY,Neurosurgical Consultation,False,False,2.5036951007143524,3,0,12,12,0.0,0.0,0.0,0.0,Closed
2026-08-23,8,NEUROSURGERY,Neurosurgical Consultation,False,True,2.995534483604377,2,12,2,2,258.5833333333333,843.0,12.0,16.666666666666664,Moderate
2026-08-23,9,NEUROSURGERY,Neurosurgical Consultation,False,True,3.317359482081654,3,5,0,0,11.4,32.0,12.0,25.0,Low
2026-08-23,10,NEUROSURGERY,Neurosurgical Consultation,False,True,2.4215094384887497,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-23,11,NEUROSURGERY,Neurosurgical Consultation,False,True,1.472069116282042,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,12,NEUROSURGERY,Neurosurgical Consultation,False,True,0.7531453822823262,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,13,NEUROSURGERY,Neurosurgical Consultation,False,True,0.382208134752475,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,14,NEUROSURGERY,Neurosurgical Consultation,False,True,0.2563342462193263,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,15,NEUROSURGERY,Neurosurgical Consultation,False,True,0.1570442772348069,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,16,NEUROSURGERY,Neurosurgical Consultation,False,True,0.1606961812537556,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,17,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1245084309255665,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,18,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1245084309255665,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,19,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1245084309255665,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,20,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1245084309255665,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,21,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1245084309255665,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,22,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1245084309255665,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,23,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1245084309255665,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,0,NEUROSURGERY,Neurosurgical Consultation,False,False,0.3914642136096578,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,1,NEUROSURGERY,Neurosurgical Consultation,False,False,0.3716827668364837,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,2,NEUROSURGERY,Neurosurgical Consultation,False,False,0.3868934398152689,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,3,NEUROSURGERY,Neurosurgical Consultation,False,False,0.3868934398152689,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,4,NEUROSURGERY,Neurosurgical Consultation,False,False,0.3891428420768673,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,5,NEUROSURGERY,Neurosurgical Consultation,False,False,0.4892790304380632,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,6,NEUROSURGERY,Neurosurgical Consultation,False,False,0.8278677219042733,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,7,NEUROSURGERY,Neurosurgical Consultation,False,False,1.467406583084671,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-24,8,NEUROSURGERY,Neurosurgical Consultation,False,True,2.6166305750295766,0,1,0,0,55.0,55.0,12.0,0.0,Low
2026-08-24,9,NEUROSURGERY,Neurosurgical Consultation,False,True,3.325110483797624,7,7,0,0,0.0,0.0,12.0,58.333333333333336,Low
2026-08-24,10,NEUROSURGERY,Neurosurgical Consultation,False,True,2.462798181575093,3,3,0,0,0.0,0.0,12.0,25.0,Low
2026-08-24,11,NEUROSURGERY,Neurosurgical Consultation,False,True,1.5023203340331162,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,12,NEUROSURGERY,Neurosurgical Consultation,False,True,0.8107130058646067,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-24,13,NEUROSURGERY,Neurosurgical Consultation,False,True,0.46895945978595,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,14,NEUROSURGERY,Neurosurgical Consultation,False,True,0.311190271011321,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,15,NEUROSURGERY,Neurosurgical Consultation,False,True,0.2488288119233185,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,16,NEUROSURGERY,Neurosurgical Consultation,False,True,0.1840106838455525,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,17,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1126737042924849,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,18,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1126737042924849,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,19,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1126737042924849,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,20,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1126737042924849,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-24,21,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1126737042924849,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-24,22,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1126737042924849,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-24,23,NEUROSURGERY,Neurosurgical Consultation,False,False,0.1126737042924849,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,0,NEUROSURGERY,Neurosurgical Consultation,False,False,0.5022592785005469,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-25,1,NEUROSURGERY,Neurosurgical Consultation,False,False,0.4839928055496009,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-25,2,NEUROSURGERY,Neurosurgical Consultation,False,False,0.4911195954568605,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-25,3,NEUROSURGERY,Neurosurgical Consultation,False,False,0.4911195954568605,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-25,4,NEUROSURGERY,Neurosurgical Consultation,False,False,0.4933689977184588,1,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-25,5,NEUROSURGERY,Neurosurgical Consultation,False,False,0.593505186079655,0,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-25,6,NEUROSURGERY,Neurosurgical Consultation,False,False,1.3853866948957403,1,0,5,5,0.0,0.0,0.0,0.0,Closed
2026-08-25,7,NEUROSURGERY,Neurosurgical Consultation,False,False,1.5716327387262623,0,0,5,5,0.0,0.0,0.0,0.0,Closed
2026-08-25,8,NEUROSURGERY,Neurosurgical Consultation,False,True,3.604125331975738,8,12,1,1,149.58333333333334,669.0,12.0,66.66666666666666,Moderate
